# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
16

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Fuselage,0,HVYNISNPNK,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,31,17
# x,y,z,u,w
1.962328975013372201e+01, 1.872000000000000774e+00, 1.251246218245725128e+00, 1.962328975013372201e+01, 1.872000000000000774e+00, 5.310160784123205135e-02, 1.962328975013372201e+01, 1.872000000000000774e+00, 6.521739130434786036e-01, 1.962328975013372201e+01, 1.872000000000000774e+00, 6.521739130434784926e-01, 9.999999999999997780e-01, 5.000000000000001110e-01, 1.198144610404493049e+00, 6.538747873391981269e-01, 6.538747873391986820e-01, -6.825776356035980526e-17, 9.603731118035739589e-02, 9.603731118035734038e-02, 6.437175776817590240e-20, 1.098488611342175458e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.869779124120371172e+00, 1.869779124120371394e+00, 3.600000000000000089e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.251246218245725128e+00, 1.872000000000000774e+00, 1.962328975013372201e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.962328975013372201e+01, 1.872000000000000774e+00, 1.251246218245725128e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.991297253151983071e+01, 1.839652173913044253e+00, 1.094399800495980735e+00, 1.991297253151983071e+01, 1.839652173913044253e+00, 2.099480255909763893e-01, 1.991297253151983071e+01, 1.839652173913044253e+00, 6.521739130434784926e-01, 1.991297253151983071e+01, 1.839652173913044475e+00, 6.521739130434784926e-01, 9.999999999999996669e-01, 5.000000000000000000e-01, 8.844517749050043731e-01, 2.630006629640436189e-01, 2.630006629640437854e-01, 1.011648437181166283e-17, 2.851389371980434309e-02, 2.851389371980427717e-02, 2.173185774063539532e-18, 5.985546929185316944e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.380207207673803227e+00, 1.380207207673802783e+00, 3.799999999999999822e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.094399800495980735e+00, 1.839652173913044253e+00, 1.991297253151983071e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 1.991297253151983071e+01, 1.839652173913044253e+00, 1.094399800495980735e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.013043478260869534e+01, 1.826086956521739912e+00, 9.249011857707511997e-01, 2.013043478260869534e+01, 1.826086956521739912e+00, 3.794466403162057855e-01, 2.013043478260869534e+01, 1.826086956521739912e+00, 6.521739130434784926e-01, 2.013043478260869534e+01, 1.826086956521739912e+00, 6.521739130434784926e-01, 1.000000000000000000e+00, 5.000000000000000000e-01, 5.454545454545454142e-01, 6.171661923432459479e-02, 6.171661923432449764e-02, -9.462128050782614266e-19, 4.127135213572196044e-03, 4.127135213572198646e-03, -3.351170351318828910e-19, 2.277192901879331877e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 8.513212651106001339e-01, 8.513212651106002449e-01, 4.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 9.249011857707511997e-01, 1.826086956521739912e+00, 2.013043478260869534e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 2.013043478260869534e+01, 1.826086956521739912e+00, 9.249011857707511997e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_FACE, 20
# sweeple,sweepte,areaTop,areaBot
5.834794572388481981e+01, 1.216520542761151233e+02, 5.056433911573151585e-01, 5.056433911573146034e-01
7.504515184248739956e+01, 1.049548481575126289e+02, 7.082606697177797894e-01, 7.082606697177800115e-01
8.350465164912191085e+01, 9.649534835087810336e+01, 8.554514302191007502e-01, 8.554514302191009723e-01
8.790618148063991555e+01, 9.209381851936009866e+01, 9.062069966861562298e-01, 9.062069966861563408e-01
8.980211862332620854e+01, 9.019788137667377725e+01, 8.542390069999592495e-01, 8.542390069999593605e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784129171e-01, 7.959853828784129171e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784032581e-01, 7.959853828784032581e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784222429e-01, 7.959853828784222429e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784032581e-01, 7.959853828784032581e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784129171e-01, 7.959853828784129171e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784033691e-01, 7.959853828784033691e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784129171e-01, 7.959853828784129171e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784222429e-01, 7.959853828784222429e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784032581e-01, 7.959853828784032581e-01
9.000000000000000000e+01, 9.000000000000000000e+01, 7.959853828784129171e-01, 7.959853828784129171e-01
9.581286569594153946e+01, 8.418713430405844633e+01, 8.411539055366384909e-01, 8.366555935742302497e-01
1.044653383730711056e+02, 7.553466162692893704e+01, 8.637180389054663898e-01, 8.391315373277874468e-01
1.112875587578712100e+02, 6.871244124212876159e+01, 7.551562570880815395e-01, 7.184522186795645471e-01
1.182845836471397831e+02, 6.171541635286023109e+01, 5.497542777957438176e-01, 5.182372831344859154e-01
1.278803168958799290e+02, 5.211968310412009231e+01, 3.113765965673242486e-01, 2.996049338017086616e-01
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
1.515940294545063693e+01, 1.513375025293525056e+01, 3.011255128888542032e+01, 2.799879980824026049e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Reacteurs,1,XJHFTRFMSB,0,1,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.413043478260869534e+01, -1.956521739130435478e+00, 6.521739130434784926e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,21,17
# x,y,z,u,w
1.413043478260869534e+01, -2.547430830039526306e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.413043478260869534e+01, -2.500963541591898931e+00, 4.222575965681785171e-01, 0.000000000000000000e+00, 2.500000000000000000e-01
1.413043478260869534e+01, -2.374275636603429440e+00, 2.344200155704845856e-01, 0.000000000000000000e+00, 5.000000000000000000e-01
1.413043478260869534e+01, -2.186438055605735009e+00, 1.077321105820149560e-01, 0.000000000000000000e+00, 7.500000000000000000e-01
1.413043478260869534e+01, -1.956521739130435478e+00, 6.126482213438755320e-02, 0.000000000000000000e+00, 1.000000000000000000e+00
1.413043478260869534e+01, -1.726605422655135724e+00, 1.077321105820148867e-01, 0.000000000000000000e+00, 1.250000000000000000e+00
1.413043478260869534e+01, -1.538767841657441737e+00, 2.344200155704846966e-01, 0.000000000000000000e+00, 1.500000000000000000e+00
1.413043478260869534e+01, -1.412079936668972024e+00, 4.222575965681786281e-01, 0.000000000000000000e+00, 1.750000000000000000e+00
1.413043478260869534e+01, -1.365612648221344649e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 2.000000000000000000e+00
1.413043478260869534e+01, -1.412079936668972024e+00, 8.820902295187783571e-01, 0.000000000000000000e+00, 2.250000000000000000e+00
1.413043478260869534e+01, -1.538767841657441515e+00, 1.069927810516472233e+00, 0.000000000000000000e+00, 2.500000000000000000e+00
1.413043478260869534e+01, -1.726605422655135502e+00, 1.196615715504941946e+00, 0.000000000000000000e+00, 2.750000000000000000e+00
1.413043478260869534e+01, -1.956521739130435478e+00, 1.243083003952569321e+00, 0.000000000000000000e+00, 3.000000000000000000e+00
1.413043478260869534e+01, -2.186438055605735453e+00, 1.196615715504941946e+00, 0.000000000000000000e+00, 3.250000000000000000e+00
1.413043478260869534e+01, -2.374275636603429440e+00, 1.069927810516472233e+00, 0.000000000000000000e+00, 3.500000000000000000e+00
1.413043478260869534e+01, -2.500963541591898931e+00, 8.820902295187784681e-01, 0.000000000000000000e+00, 3.750000000000000000e+00
1.413043478260869534e+01, -2.547430830039526306e+00, 6.521739130434784926e-01, 0.000000000000000000e+00, 4.000000000000000000e+00
1.434176593125706844e+01, -2.677707433233352585e+00, 6.521739130434784926e-01, 2.000000000000000111e-01, 0.000000000000000000e+00
1.434176593125706844e+01, -2.621145676212196740e+00, 3.722758345619376907e-01, 2.000000000000000111e-01, 2.500000000000000000e-01
1.434176593125706844e+01, -2.466391370245256454e+00, 1.423042819286578775e-01, 2.000000000000000111e-01, 5.000000000000000000e-01
1.434176593125706844e+01, -2.236419817611976057e+00, -1.245002403828258594e-02, 2.000000000000000111e-01, 7.500000000000000000e-01
1.434176593125706844e+01, -1.956521739130435700e+00, -6.901178105943794883e-02, 2.000000000000000111e-01, 1.000000000000000000e+00
1.434176593125706844e+01, -1.676623660648894898e+00, -1.245002403828265880e-02, 2.000000000000000111e-01, 1.250000000000000000e+00
1.434176593125706844e+01, -1.446652108015615390e+00, 1.423042819286579053e-01, 2.000000000000000111e-01, 1.500000000000000000e+00
1.434176593125706844e+01, -1.291897802048674659e+00, 3.722758345619378018e-01, 2.000000000000000111e-01, 1.750000000000000000e+00
1.434176593125706844e+01, -1.235336045027519258e+00, 6.521739130434784926e-01, 2.000000000000000111e-01, 2.000000000000000000e+00
1.434176593125706844e+01, -1.291897802048674659e+00, 9.320719915250194054e-01, 2.000000000000000111e-01, 2.250000000000000000e+00
1.434176593125706844e+01, -1.446652108015614946e+00, 1.162043544158299024e+00, 2.000000000000000111e-01, 2.500000000000000000e+00
1.434176593125706844e+01, -1.676623660648894898e+00, 1.316797850125239755e+00, 2.000000000000000111e-01, 2.750000000000000000e+00
1.434176593125706844e+01, -1.956521739130435700e+00, 1.373359607146395156e+00, 2.000000000000000111e-01, 3.000000000000000000e+00
1.434176593125706844e+01, -2.236419817611976502e+00, 1.316797850125239755e+00, 2.000000000000000111e-01, 3.250000000000000000e+00
1.434176593125706844e+01, -2.466391370245256454e+00, 1.162043544158299024e+00, 2.000000000000000111e-01, 3.500000000000000000e+00
1.434176593125706844e+01, -2.621145676212196740e+00, 9.320719915250195164e-01, 2.000000000000000111e-01, 3.750000000000000000e+00
1.434176593125706844e+01, -2.677707433233352585e+00, 6.521739130434784926e-01, 2.000000000000000111e-01, 4.000000000000000000e+00
1.463068232483811215e+01, -2.754878372268943831e+00, 6.521739130434784926e-01, 4.000000000000000222e-01, 0.000000000000000000e+00
1.463068232483811215e+01, -2.692266888762589794e+00, 3.423378907789526582e-01, 4.000000000000000222e-01, 2.500000000000000000e-01
1.463068232483811215e+01, -2.520950555847798036e+00, 8.774509632611604548e-02, 4.000000000000000222e-01, 5.000000000000000000e-01
1.463068232483811215e+01, -2.266357761394961035e+00, -8.357123658867599003e-02, 4.000000000000000222e-01, 7.500000000000000000e-01
1.463068232483811215e+01, -1.956521739130435478e+00, -1.461827200950297501e-01, 4.000000000000000222e-01, 1.000000000000000000e+00
1.463068232483811215e+01, -1.646685716865909699e+00, -8.357123658867603166e-02, 4.000000000000000222e-01, 1.250000000000000000e+00
1.463068232483811215e+01, -1.392092922413073142e+00, 8.774509632611605936e-02, 4.000000000000000222e-01, 1.500000000000000000e+00
1.463068232483811215e+01, -1.220776589498280718e+00, 3.423378907789526027e-01, 4.000000000000000222e-01, 1.750000000000000000e+00
1.463068232483811215e+01, -1.158165105991927346e+00, 6.521739130434784926e-01, 4.000000000000000222e-01, 2.000000000000000000e+00
1.463068232483811215e+01, -1.220776589498280718e+00, 9.620099353080044935e-01, 4.000000000000000222e-01, 2.250000000000000000e+00
1.463068232483811215e+01, -1.392092922413072920e+00, 1.216602729760841051e+00, 4.000000000000000222e-01, 2.500000000000000000e+00
1.463068232483811215e+01, -1.646685716865909477e+00, 1.387919062675633253e+00, 4.000000000000000222e-01, 2.750000000000000000e+00
1.463068232483811215e+01, -1.956521739130435478e+00, 1.450530546181986846e+00, 4.000000000000000222e-01, 3.000000000000000000e+00
1.463068232483811215e+01, -2.266357761394961479e+00, 1.387919062675633253e+00, 4.000000000000000222e-01, 3.250000000000000000e+00
1.463068232483811215e+01, -2.520950555847797592e+00, 1.216602729760841051e+00, 4.000000000000000222e-01, 3.500000000000000000e+00
1.463068232483811215e+01, -2.692266888762589794e+00, 9.620099353080044935e-01, 4.000000000000000222e-01, 3.750000000000000000e+00
1.463068232483811215e+01, -2.754878372268943831e+00, 6.521739130434784926e-01, 4.000000000000000222e-01, 4.000000000000000000e+00
1.496393314409497322e+01, -2.792820100616713930e+00, 6.521739130434784926e-01, 5.999999999999999778e-01, 0.000000000000000000e+00
1.496393314409497322e+01, -2.727168713033837122e+00, 3.273098818151710665e-01, 5.999999999999999778e-01, 2.500000000000000000e-01
1.496393314409497322e+01, -2.547768776287857584e+00, 6.092687588605637250e-02, 5.999999999999999778e-01, 5.000000000000000000e-01
1.496393314409497322e+01, -2.281385770358742793e+00, -1.184730608599232349e-01, 5.999999999999999778e-01, 7.500000000000000000e-01
1.496393314409497322e+01, -1.956521739130435478e+00, -1.841244484427997097e-01, 5.999999999999999778e-01, 1.000000000000000000e+00
1.496393314409497322e+01, -1.631657707902128163e+00, -1.184730608599232626e-01, 5.999999999999999778e-01, 1.250000000000000000e+00
1.496393314409497322e+01, -1.365274701973013372e+00, 6.092687588605638638e-02, 5.999999999999999778e-01, 1.500000000000000000e+00
1.496393314409497322e+01, -1.185874765227033611e+00, 3.273098818151710665e-01, 5.999999999999999778e-01, 1.750000000000000000e+00
1.496393314409497322e+01, -1.120223377644157248e+00, 6.521739130434784926e-01, 5.999999999999999778e-01, 2.000000000000000000e+00
1.496393314409497322e+01, -1.185874765227033611e+00, 9.770379442717859186e-01, 5.999999999999999778e-01, 2.250000000000000000e+00
1.496393314409497322e+01, -1.365274701973013372e+00, 1.243420950200900599e+00, 5.999999999999999778e-01, 2.500000000000000000e+00
1.496393314409497322e+01, -1.631657707902128163e+00, 1.422820886946880359e+00, 5.999999999999999778e-01, 2.750000000000000000e+00
1.496393314409497322e+01, -1.956521739130435478e+00, 1.488472274529756723e+00, 5.999999999999999778e-01, 3.000000000000000000e+00
1.496393314409497322e+01, -2.281385770358742793e+00, 1.422820886946880359e+00, 5.999999999999999778e-01, 3.250000000000000000e+00
1.496393314409497322e+01, -2.547768776287857140e+00, 1.243420950200900599e+00, 5.999999999999999778e-01, 3.500000000000000000e+00
1.496393314409497322e+01, -2.727168713033837122e+00, 9.770379442717859186e-01, 5.999999999999999778e-01, 3.750000000000000000e+00
1.496393314409497322e+01, -2.792820100616713930e+00, 6.521739130434784926e-01, 5.999999999999999778e-01, 4.000000000000000000e+00
1.530826756977078773e+01, -2.805409071747073657e+00, 6.521739130434784926e-01, 8.000000000000000444e-01, 0.000000000000000000e+00
1.530826756977078773e+01, -2.738692682816696422e+00, 3.220579242665405628e-01, 8.000000000000000444e-01, 2.500000000000000000e-01
1.530826756977078773e+01, -2.556661614442237607e+00, 5.203403773167597501e-02, 8.000000000000000444e-01, 5.000000000000000000e-01
1.530826756977078773e+01, -2.286637727907373741e+00, -1.299970306427823963e-01, 8.000000000000000444e-01, 7.500000000000000000e-01
1.530826756977078773e+01, -1.956521739130435478e+00, -1.967134195731596868e-01, 8.000000000000000444e-01, 1.000000000000000000e+00
1.530826756977078773e+01, -1.626405750353497215e+00, -1.299970306427823963e-01, 8.000000000000000444e-01, 1.250000000000000000e+00
1.530826756977078773e+01, -1.356381863818632905e+00, 5.203403773167597501e-02, 8.000000000000000444e-01, 1.500000000000000000e+00
1.530826756977078773e+01, -1.174350795444174533e+00, 3.220579242665405628e-01, 8.000000000000000444e-01, 1.750000000000000000e+00
1.530826756977078773e+01, -1.107634406513797298e+00, 6.521739130434784926e-01, 8.000000000000000444e-01, 2.000000000000000000e+00
1.530826756977078773e+01, -1.174350795444174533e+00, 9.822899018204165333e-01, 8.000000000000000444e-01, 2.250000000000000000e+00
1.530826756977078773e+01, -1.356381863818632905e+00, 1.252313788355280844e+00, 8.000000000000000444e-01, 2.500000000000000000e+00
1.530826756977078773e+01, -1.626405750353497215e+00, 1.434344856729739437e+00, 8.000000000000000444e-01, 2.750000000000000000e+00
1.530826756977078773e+01, -1.956521739130435478e+00, 1.501061245660116672e+00, 8.000000000000000444e-01, 3.000000000000000000e+00
1.530826756977078773e+01, -2.286637727907373741e+00, 1.434344856729739437e+00, 8.000000000000000444e-01, 3.250000000000000000e+00
1.530826756977078773e+01, -2.556661614442237607e+00, 1.252313788355280844e+00, 8.000000000000000444e-01, 3.500000000000000000e+00
1.530826756977078773e+01, -2.738692682816695978e+00, 9.822899018204165333e-01, 8.000000000000000444e-01, 3.750000000000000000e+00
1.530826756977078773e+01, -2.805409071747073657e+00, 6.521739130434784926e-01, 8.000000000000000444e-01, 4.000000000000000000e+00
1.563043478260869534e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 1.000000000000000000e+00, 0.000000000000000000e+00
1.563043478260869534e+01, -2.739680331901925392e+00, 3.214481347290086832e-01, 1.000000000000000000e+00, 2.500000000000000000e-01
1.563043478260869534e+01, -2.557444653187741945e+00, 5.125099898617202498e-02, 1.000000000000000000e+00, 5.000000000000000000e-01
1.563043478260869534e+01, -2.287247517444905398e+00, -1.309846797280114217e-01, 1.000000000000000000e+00, 7.500000000000000000e-01
1.563043478260869534e+01, -1.956521739130435478e+00, -1.978260869565214852e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
1.563043478260869534e+01, -1.625795960815965557e+00, -1.309846797280114217e-01, 1.000000000000000000e+00, 1.250000000000000000e+00
1.563043478260869534e+01, -1.355598825073129010e+00, 5.125099898617202498e-02, 1.000000000000000000e+00, 1.500000000000000000e+00
1.563043478260869534e+01, -1.173363146358945563e+00, 3.214481347290086832e-01, 1.000000000000000000e+00, 1.750000000000000000e+00
1.563043478260869534e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 1.000000000000000000e+00, 2.000000000000000000e+00
1.563043478260869534e+01, -1.173363146358945563e+00, 9.828996913579483019e-01, 1.000000000000000000e+00, 2.250000000000000000e+00
1.563043478260869534e+01, -1.355598825073129010e+00, 1.253096827100784960e+00, 1.000000000000000000e+00, 2.500000000000000000e+00
1.563043478260869534e+01, -1.625795960815965557e+00, 1.435332505814968407e+00, 1.000000000000000000e+00, 2.750000000000000000e+00
1.563043478260869534e+01, -1.956521739130435478e+00, 1.502173913043478581e+00, 1.000000000000000000e+00, 3.000000000000000000e+00
1.563043478260869534e+01, -2.287247517444905398e+00, 1.435332505814968407e+00, 1.000000000000000000e+00, 3.250000000000000000e+00
1.563043478260869534e+01, -2.557444653187741945e+00, 1.253096827100784960e+00, 1.000000000000000000e+00, 3.500000000000000000e+00
1.563043478260869534e+01, -2.739680331901925392e+00, 9.828996913579483019e-01, 1.000000000000000000e+00, 3.750000000000000000e+00
1.563043478260869534e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
1.593043478260869605e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 1.199999999999999956e+00, 0.000000000000000000e+00
1.593043478260869605e+01, -2.739680331901925392e+00, 3.214481347290086832e-01, 1.199999999999999956e+00, 2.500000000000000000e-01
1.593043478260869605e+01, -2.557444653187741945e+00, 5.125099898617202498e-02, 1.199999999999999956e+00, 5.000000000000000000e-01
1.593043478260869605e+01, -2.287247517444905398e+00, -1.309846797280114217e-01, 1.199999999999999956e+00, 7.500000000000000000e-01
1.593043478260869605e+01, -1.956521739130435478e+00, -1.978260869565214852e-01, 1.199999999999999956e+00, 1.000000000000000000e+00
1.593043478260869605e+01, -1.625795960815965557e+00, -1.309846797280114217e-01, 1.199999999999999956e+00, 1.250000000000000000e+00
1.593043478260869605e+01, -1.355598825073129010e+00, 5.125099898617202498e-02, 1.199999999999999956e+00, 1.500000000000000000e+00
1.593043478260869605e+01, -1.173363146358945563e+00, 3.214481347290086832e-01, 1.199999999999999956e+00, 1.750000000000000000e+00
1.593043478260869605e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 1.199999999999999956e+00, 2.000000000000000000e+00
1.593043478260869605e+01, -1.173363146358945563e+00, 9.828996913579483019e-01, 1.199999999999999956e+00, 2.250000000000000000e+00
1.593043478260869605e+01, -1.355598825073129010e+00, 1.253096827100784960e+00, 1.199999999999999956e+00, 2.500000000000000000e+00
1.593043478260869605e+01, -1.625795960815965557e+00, 1.435332505814968407e+00, 1.199999999999999956e+00, 2.750000000000000000e+00
1.593043478260869605e+01, -1.956521739130435478e+00, 1.502173913043478581e+00, 1.199999999999999956e+00, 3.000000000000000000e+00
1.593043478260869605e+01, -2.287247517444905398e+00, 1.435332505814968407e+00, 1.199999999999999956e+00, 3.250000000000000000e+00
1.593043478260869605e+01, -2.557444653187741945e+00, 1.253096827100784960e+00, 1.199999999999999956e+00, 3.500000000000000000e+00
1.593043478260869605e+01, -2.739680331901925392e+00, 9.828996913579483019e-01, 1.199999999999999956e+00, 3.750000000000000000e+00
1.593043478260869605e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 1.199999999999999956e+00, 4.000000000000000000e+00
1.623043478260869321e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 1.399999999999999911e+00, 0.000000000000000000e+00
1.623043478260869321e+01, -2.739680331901925392e+00, 3.214481347290086832e-01, 1.399999999999999911e+00, 2.500000000000000000e-01
1.623043478260869321e+01, -2.557444653187741945e+00, 5.125099898617202498e-02, 1.399999999999999911e+00, 5.000000000000000000e-01
1.623043478260869321e+01, -2.287247517444905398e+00, -1.309846797280114217e-01, 1.399999999999999911e+00, 7.500000000000000000e-01
1.623043478260869321e+01, -1.956521739130435478e+00, -1.978260869565214852e-01, 1.399999999999999911e+00, 1.000000000000000000e+00
1.623043478260869321e+01, -1.625795960815965557e+00, -1.309846797280114217e-01, 1.399999999999999911e+00, 1.250000000000000000e+00
1.623043478260869321e+01, -1.355598825073129010e+00, 5.125099898617202498e-02, 1.399999999999999911e+00, 1.500000000000000000e+00
1.623043478260869321e+01, -1.173363146358945563e+00, 3.214481347290086832e-01, 1.399999999999999911e+00, 1.750000000000000000e+00
1.623043478260869321e+01, -1.106521739130435389e+00, 6.521739130434784926e-01, 1.399999999999999911e+00, 2.000000000000000000e+00
1.623043478260869321e+01, -1.173363146358945563e+00, 9.828996913579484129e-01, 1.399999999999999911e+00, 2.250000000000000000e+00
1.623043478260869321e+01, -1.355598825073129010e+00, 1.253096827100784960e+00, 1.399999999999999911e+00, 2.500000000000000000e+00
1.623043478260869321e+01, -1.625795960815965557e+00, 1.435332505814968407e+00, 1.399999999999999911e+00, 2.750000000000000000e+00
1.623043478260869321e+01, -1.956521739130435478e+00, 1.502173913043478581e+00, 1.399999999999999911e+00, 3.000000000000000000e+00
1.623043478260869321e+01, -2.287247517444905398e+00, 1.435332505814968407e+00, 1.399999999999999911e+00, 3.250000000000000000e+00
1.623043478260869321e+01, -2.557444653187741945e+00, 1.253096827100784960e+00, 1.399999999999999911e+00, 3.500000000000000000e+00
1.623043478260869321e+01, -2.739680331901925392e+00, 9.828996913579484129e-01, 1.399999999999999911e+00, 3.750000000000000000e+00
1.623043478260869321e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 1.399999999999999911e+00, 4.000000000000000000e+00
1.653043478260869747e+01, -2.806521739130435567e+00, 6.521739130434784926e-01, 1.600000000000000089e+00, 0.000000000000000000e+00
1.653043478260869747e+01, -2.739680331901925392e+00, 3.214481347290086832e-01, 1.600000000000000089e+00, 2.500000000000000000e-01
1.653043478260869747e+01, -2.557444653187741945e+00, 5.125099898617202498e-02, 1.600000000000000089e+00, 5.000000000000000000e-01
1.653043478260869747e+01, -2.287247517444905398e+00, -1.309846797280114217e-01, 1.600000000000000089e+00, 7.500000000000000000e-01
1.653043478260869747e+01, -1.956521739130435478e+00, -1.978260869565214852e-01, 1.600000000000000089e+00, 1.000000000000000000e+00
1.653043478260869747e+01, -1.625795960815965557e+00, -1.309846797280114217e-01, 1.600000000000000089e+00, 1.250000000000000000e+00
